-0.567568	0.667829
-0.565566	0.665838
-0.563564	0.663439
-0.561562	0.660633
-0.55956	0.657424
-0.557558	0.653814
-0.555556	0.649806
-0.553554	0.645405
-0.551552	0.640612
-0.54955	0.635433
-0.547548	0.629871
-0.545546	0.62393
-0.543544	0.617615
-0.541542	0.610929
-0.53954	0.603879
-0.537538	0.596468
-0.535536	0.588702
-0.533534	0.580586
-0.531532	0.572126
-0.52953	0.563327
-0.527528	0.554195
-0.525526	0.544735
-0.523524	0.534955
-0.521522	0.52486
-0.51952	0.514456
-0.517518	0.503751
-0.515516	0.49275
-0.513514	0.481461
-0.511512	0.46989
-0.50951	0.458045
-0.507508	0.445933
-0.505506	0.433561
-0.503504	0.420936
-0.501502	0.408066
-0.499499	0.394959
-0.497497	0.381622
-0.495495	0.368063
-0.493493	0.35429
-0.491491	0.34031
-0.489489	0.326133
-0.487487	0.311765
-0.485485	0.297216
-0.483483	0.282493
-0.481481	0.267605
-0.479479	0.25256
-0.477477	0.237367
-0.475475	0.222033
-0.473473	0.206568
-0.471471	0.190979
-0.469469	0.175277
-0.467467	0.159468
-0.465465	0.143562
-0.463463	0.127567
-0.461461	0.111492
-0.459459	0.0953451
-0.457457	0.0791358
-0.455455	0.0628723
-0.453453	0.0465633
-0.451451	0.0302173
-0.449449	0.0138431
-0.447447	-0.00255076
-0.445445	-0.0189557
-0.443443	-0.0353633
-0.441441	-0.0517648
-0.439439	-0.0681519
-0.437437	-0.084516
-0.435435	-0.100849
-0.433433	-0.117142
-0.431431	-0.133387
-0.429429	-0.149575
-0.427427	-0.1657
-0.425425	-0.181751
-0.423423	-0.197722
-0.421421	-0.213604
-0.419419	-0.229389
-0.417417	-0.245069
-0.415415	-0.260637
-0.413413	-0.276085
-0.411411	-0.291405
-0.409409	-0.30659
-0.407407	-0.321632
-0.405405	-0.336524
-0.403403	-0.351259
-0.401401	-0.365829
-0.399399	-0.380227
-0.397397	-0.394447
-0.395395	-0.408481
-0.393393	-0.422323
-0.391391	-0.435967
-0.389389	-0.449405
-0.387387	-0.462631
-0.385385	-0.475639
-0.383383	-0.488423
-0.381381	-0.500977
-0.379379	-0.513295
-0.377377	-0.525372
-0.375375	-0.5372
-0.373373	-0.548776
-0.371371	-0.560094
-0.369369	-0.571148
-0.367367	-0.581934
-0.365365	-0.592446
-0.363363	-0.602679
-0.361361	-0.61263
-0.359359	-0.622293
-0.357357	-0.631665
-0.355355	-0.64074
-0.353353	-0.649516
-0.351351	-0.657987
-0.349349	-0.666151
-0.347347	-0.674003
-0.345345	-0.68154
-0.343343	-0.68876
-0.341341	-0.695658
-0.339339	-0.702232
-0.337337	-0.708479
-0.335335	-0.714397
-0.333333	-0.719982
-0.331331	-0.725233
-0.329329	-0.730148
-0.327327	-0.734723
-0.325325	-0.738959
-0.323323	-0.742852
-0.321321	-0.746401
-0.319319	-0.749605
-0.317317	-0.752463
-0.315315	-0.754974
-0.313313	-0.757136
-0.311311	-0.75895
-0.309309	-0.760414
-0.307307	-0.761528
-0.305305	-0.762293
-0.303303	-0.762707
-0.301301	-0.76277
-0.299299	-0.762485
-0.297297	-0.761849
-0.295295	-0.760865
-0.293293	-0.759533
-0.291291	-0.757853
-0.289289	-0.755827
-0.287287	-0.753456
-0.285285	-0.750741
-0.283283	-0.747685
-0.281281	-0.744287
-0.279279	-0.740551
-0.277277	-0.736477
-0.275275	-0.732069
-0.273273	-0.727329
-0.271271	-0.722258
-0.269269	-0.71686
-0.267267	-0.711137
-0.265265	-0.705091
-0.263263	-0.698726
-0.261261	-0.692045
-0.259259	-0.685051
-0.257257	-0.677748
-0.255255	-0.670138
-0.253253	-0.662226
-0.251251	-0.654015
-0.249249	-0.64551
-0.247247	-0.636713
-0.245245	-0.627629
-0.243243	-0.618263
-0.241241	-0.608619
-0.239239	-0.598701
-0.237237	-0.588513
-0.235235	-0.578062
-0.233233	-0.56735
-0.231231	-0.556384
-0.229229	-0.545167
-0.227227	-0.533707
-0.225225	-0.522006
-0.223223	-0.510072
-0.221221	-0.497908
-0.219219	-0.485522
-0.217217	-0.472917
-0.215215	-0.460101
-0.213213	-0.447078
-0.211211	-0.433855
-0.209209	-0.420437
-0.207207	-0.406831
-0.205205	-0.393042
-0.203203	-0.379077
-0.201201	-0.364942
-0.199199	-0.350643
-0.197197	-0.336186
-0.195195	-0.321578
-0.193193	-0.306825
-0.191191	-0.291934
-0.189189	-0.276912
-0.187187	-0.261764
-0.185185	-0.246498
-0.183183	-0.231121
-0.181181	-0.215638
-0.179179	-0.200057
-0.177177	-0.184385
-0.175175	-0.168628
-0.173173	-0.152793
-0.171171	-0.136888
-0.169169	-0.120918
-0.167167	-0.104892
-0.165165	-0.0888155
-0.163163	-0.072696
-0.161161	-0.0565405
-0.159159	-0.0403558
-0.157157	-0.024149
-0.155155	-0.00792709
-0.153153	0.00830297
-0.151151	0.0245342
-0.149149	0.0407596
-0.147147	0.0569722
-0.145145	0.073165
-0.143143	0.0893312
-0.141141	0.105464
-0.139139	0.121556
-0.137137	0.1376
-0.135135	0.15359
-0.133133	0.16952
-0.131131	0.185381
-0.129129	0.201168
-0.127127	0.216873
-0.125125	0.23249
-0.123123	0.248012
-0.121121	0.263433
-0.119119	0.278747
-0.117117	0.293945
-0.115115	0.309023
-0.113113	0.323974
-0.111111	0.338792
-0.109109	0.353469
-0.107107	0.368
-0.105105	0.38238
-0.103103	0.396601
-0.101101	0.410657
-0.0990991	0.424544
-0.0970971	0.438255
-0.0950951	0.451783
-0.0930931	0.465124
-0.0910911	0.478273
-0.0890891	0.491222
-0.0870871	0.503967
-0.0850851	0.516503
-0.0830831	0.528824
-0.0810811	0.540925
-0.0790791	0.552801
-0.0770771	0.564447
-0.0750751	0.575858
-0.0730731	0.58703
-0.0710711	0.597957
-0.0690691	0.608635
-0.0670671	0.61906
-0.0650651	0.629227
-0.0630631	0.639132
-0.0610611	0.648771
-0.0590591	0.658139
-0.0570571	0.667234
-0.0550551	0.676051
-0.0530531	0.684586
-0.0510511	0.692836
-0.049049	0.700797
-0.047047	0.708466
-0.045045	0.71584
-0.043043	0.722916
-0.041041	0.729691
-0.039039	0.736162
-0.037037	0.742326
-0.035035	0.748181
-0.033033	0.753724
-0.031031	0.758953
-0.029029	0.763866
-0.027027	0.768461
-0.025025	0.772735
-0.023023	0.776688
-0.021021	0.780317
-0.019019	0.783621
-0.017017	0.786598
-0.015015	0.789248
-0.013013	0.791569
-0.011011	0.79356
-0.00900901	0.795221
-0.00700701	0.79655
-0.00500501	0.797548
-0.003003	0.798213
-0.001001	0.798546
0.001001	0.798546
0.003003	0.798213
0.00500501	0.797548
0.00700701	0.79655
0.00900901	0.795221
0.011011	0.79356
0.013013	0.791569
0.015015	0.789248
0.017017	0.786598
0.019019	0.783621
0.021021	0.780317
0.023023	0.776688
0.025025	0.772735
0.027027	0.768461
0.029029	0.763866
0.031031	0.758953
0.033033	0.753724
0.035035	0.748181
0.037037	0.742326
0.039039	0.736162
0.041041	0.729691
0.043043	0.722916
0.045045	0.71584
0.047047	0.708466
0.049049	0.700797
0.0510511	0.692836
0.0530531	0.684586
0.0550551	0.676051
0.0570571	0.667234
0.0590591	0.658139
0.0610611	0.648771
0.0630631	0.639132
0.0650651	0.629227
0.0670671	0.61906
0.0690691	0.608635
0.0710711	0.597957
0.0730731	0.58703
0.0750751	0.575858
0.0770771	0.564447
0.0790791	0.552801
0.0810811	0.540925
0.0830831	0.528824
0.0850851	0.516503
0.0870871	0.503967
0.0890891	0.491222
0.0910911	0.478273
0.0930931	0.465124
0.0950951	0.451783
0.0970971	0.438255
0.0990991	0.424544
0.101101	0.410657
0.103103	0.396601
0.105105	0.38238
0.107107	0.368
0.109109	0.353469
0.111111	0.338792
0.113113	0.323974
0.115115	0.309023
0.117117	0.293945
0.119119	0.278747
0.121121	0.263433
0.123123	0.248012
0.125125	0.23249
0.127127	0.216873
0.129129	0.201168
0.131131	0.185381
0.133133	0.16952
0.135135	0.15359
0.137137	0.1376
0.139139	0.121556
0.141141	0.105464
0.143143	0.0893312
0.145145	0.073165
0.147147	0.0569722
0.149149	0.0407596
0.151151	0.0245342
0.153153	0.00830297
0.155155	-0.00792709
0.157157	-0.024149
0.159159	-0.0403558
0.161161	-0.0565405
0.163163	-0.072696
0.165165	-0.0888155
0.167167	-0.104892
0.169169	-0.120918
0.171171	-0.136888
0.173173	-0.152793
0.175175	-0.168628
0.177177	-0.184385
0.179179	-0.200057
0.181181	-0.215638
0.183183	-0.231121
0.185185	-0.246498
0.187187	-0.261764
0.189189	-0.276912
0.191191	-0.291934
0.193193	-0.306825
0.195195	-0.321578
0.197197	-0.336186
0.199199	-0.350643
0.201201	-0.364942
0.203203	-0.379077
0.205205	-0.393042
0.207207	-0.406831
0.209209	-0.420437
0.211211	-0.433855
0.213213	-0.447078
0.215215	-0.460101
0.217217	-0.472917
0.219219	-0.485522
0.221221	-0.497908
0.223223	-0.510072
0.225225	-0.522006
0.227227	-0.533707
0.229229	-0.545167
0.231231	-0.556384
0.233233	-0.56735
0.235235	-0.578062
0.237237	-0.588513
0.239239	-0.598701
0.241241	-0.608619
0.243243	-0.618263
0.245245	-0.627629
0.247247	-0.636713
0.249249	-0.64551
0.251251	-0.654015
0.253253	-0.662226
0.255255	-0.670138
0.257257	-0.677748
0.259259	-0.685051
0.261261	-0.692045
0.263263	-0.698726
0.265265	-0.705091
0.267267	-0.711137
0.269269	-0.71686
0.271271	-0.722258
0.273273	-0.727329
0.275275	-0.732069
0.277277	-0.736477
0.279279	-0.740551
0.281281	-0.744287
0.283283	-0.747685
0.285285	-0.750741
0.287287	-0.753456
0.289289	-0.755827
0.291291	-0.757853
0.293293	-0.759533
0.295295	-0.760865
0.297297	-0.761849
0.299299	-0.762485
0.301301	-0.76277
0.303303	-0.762707
0.305305	-0.762293
0.307307	-0.761528
0.309309	-0.760414
0.311311	-0.75895
0.313313	-0.757136
0.315315	-0.754974
0.317317	-0.752463
0.319319	-0.749605
0.321321	-0.746401
0.323323	-0.742852
0.325325	-0.738959
0.327327	-0.734723
0.329329	-0.730148
0.331331	-0.725233
0.333333	-0.719982
0.335335	-0.714397
0.337337	-0.708479
0.339339	-0.702232
0.341341	-0.695658
0.343343	-0.68876
0.345345	-0.68154
0.347347	-0.674003
0.349349	-0.666151
0.351351	-0.657987
0.353353	-0.649516
0.355355	-0.64074
0.357357	-0.631665
0.359359	-0.622293
0.361361	-0.61263
0.363363	-0.602679
0.365365	-0.592446
0.367367	-0.581934
0.369369	-0.571148
0.371371	-0.560094
0.373373	-0.548776
0.375375	-0.5372
0.377377	-0.525372
0.379379	-0.513295
0.381381	-0.500977
0.383383	-0.488423
0.385385	-0.475639
0.387387	-0.462631
0.389389	-0.449405
0.391391	-0.435967
0.393393	-0.422323
0.395395	-0.408481
0.397397	-0.394447
0.399399	-0.380227
0.401401	-0.365829
0.403403	-0.351259
0.405405	-0.336524
0.407407	-0.321632
0.409409	-0.30659
0.411411	-0.291405
0.413413	-0.276085
0.415415	-0.260637
0.417417	-0.245069
0.419419	-0.229389
0.421421	-0.213604
0.423423	-0.197722
0.425425	-0.181751
0.427427	-0.1657
0.429429	-0.149575
0.431431	-0.133387
0.433433	-0.117142
0.435435	-0.100849
0.437437	-0.084516
0.439439	-0.0681519
0.441441	-0.0517648
0.443443	-0.0353633
0.445445	-0.0189557
0.447447	-0.00255076
0.449449	0.0138431
0.451451	0.0302173
0.453453	0.0465633
0.455455	0.0628723
0.457457	0.0791358
0.459459	0.0953451
0.461461	0.111492
0.463463	0.127567
0.465465	0.143562
0.467467	0.159468
0.469469	0.175277
0.471471	0.190979
0.473473	0.206568
0.475475	0.222033
0.477477	0.237367
0.479479	0.25256
0.481481	0.267605
0.483483	0.282493
0.485485	0.297216
0.487487	0.311765
0.489489	0.326133
0.491491	0.34031
0.493493	0.35429
0.495495	0.368063
0.497497	0.381622
0.499499	0.394959
0.501502	0.408066
0.503504	0.420936
0.505506	0.433561
0.507508	0.445933
0.50951	0.458045
0.511512	0.46989
0.513514	0.481461
0.515516	0.49275
0.517518	0.503751
0.51952	0.514456
0.521522	0.52486
0.523524	0.534955
0.525526	0.544735
0.527528	0.554195
0.52953	0.563327
0.531532	0.572126
0.533534	0.580586
0.535536	0.588702
0.537538	0.596468
0.53954	0.603879
0.541542	0.610929
0.543544	0.617615
0.545546	0.62393
0.547548	0.629871
0.54955	0.635433
0.551552	0.640612
0.553554	0.645405
0.555556	0.649806
0.557558	0.653814
0.55956	0.657424
0.561562	0.660633
0.563564	0.663439
0.565566	0.665838
0.567568	0.667829
0.56957	0.66941
0.571572	0.670577
0.573574	0.67133
0.575576	0.671667
0.577578	0.671587
0.57958	0.671088
0.581582	0.67017
0.583584	0.668833
0.585586	0.667076
0.587588	0.664899
0.58959	0.662303
0.591592	0.659287
0.593594	0.655853
0.595596	0.652002
0.597598	0.647735
0.5996	0.643054
0.601602	0.63796
0.603604	0.632456
0.605606	0.626544
0.607608	0.620227
0.60961	0.613507
0.611612	0.606388
0.613614	0.598873
0.615616	0.590967
0.617618	0.582673
0.61962	0.573995
0.621622	0.564938
0.623624	0.555507
0.625626	0.545708
0.627628	0.535545
0.62963	0.525024
0.631632	0.514152
0.633634	0.502934
0.635636	0.491378
0.637638	0.47949
0.63964	0.467276
0.641642	0.454745
0.643644	0.441904
0.645646	0.428762
0.647648	0.415325
0.64965	0.401603
0.651652	0.387605
0.653654	0.373339
0.655656	0.358814
0.657658	0.34404
0.65966	0.329027
0.661662	0.313785
0.663664	0.298324
0.665666	0.282654
0.667668	0.266787
0.66967	0.250732
0.671672	0.234501
0.673674	0.218106
0.675676	0.201558
0.677678	0.184869
0.67968	0.168051
0.681682	0.151117
0.683684	0.134077
0.685686	0.116946
0.687688	0.0997357
0.68969	0.0824593
0.691692	0.0651299
0.693694	0.0477607
0.695696	0.0303653
0.697698	0.0129572
0.6997	-0.00444985
0.701702	-0.021842
0.703704	-0.0392053
0.705706	-0.0565255
0.707708	-0.0737886
0.70971	-0.0909801
0.711712	-0.108086
0.713714	-0.125091
0.715716	-0.141981
0.717718	-0.158742
0.71972	-0.175358
0.721722	-0.191815
0.723724	-0.208099
0.725726	-0.224195
0.727728	-0.240087
0.72973	-0.255761
0.731732	-0.271202
0.733734	-0.286396
0.735736	-0.301328
0.737738	-0.315983
0.73974	-0.330347
0.741742	-0.344405
0.743744	-0.358143
0.745746	-0.371546
0.747748	-0.384601
0.74975	-0.397293
0.751752	-0.409608
0.753754	-0.421533
0.755756	-0.433053
0.757758	-0.444157
0.75976	-0.454829
0.761762	-0.465058
0.763764	-0.474831
0.765766	-0.484135
0.767768	-0.492958
0.76977	-0.501287
0.771772	-0.509112
0.773774	-0.516421
0.775776	-0.523202
0.777778	-0.529446
0.77978	-0.535142
0.781782	-0.540279
0.783784	-0.544849
0.785786	-0.548841
0.787788	-0.552249
0.78979	-0.555062
0.791792	-0.557274
0.793794	-0.558876
0.795796	-0.559863
0.797798	-0.560228
0.7998	-0.559965
0.801802	-0.559069
0.803804	-0.557535
0.805806	-0.555359
0.807808	-0.552538
0.80981	-0.549069
0.811812	-0.544951
0.813814	-0.54018
0.815816	-0.534757
0.817818	-0.528682
0.81982	-0.521955
0.821822	-0.514577
0.823824	-0.506552
0.825826	-0.497881
0.827828	-0.488568
0.82983	-0.478619
0.831832	-0.468039
0.833834	-0.456833
0.835836	-0.44501
0.837838	-0.432577
0.83984	-0.419543
0.841842	-0.405919
0.843844	-0.391715
0.845846	-0.376943
0.847848	-0.361616
0.84985	-0.345749
0.851852	-0.329356
0.853854	-0.312453
0.855856	-0.295057
0.857858	-0.277187
0.85986	-0.258862
0.861862	-0.240103
0.863864	-0.220931
0.865866	-0.201369
0.867868	-0.181441
0.86987	-0.161173
0.871872	-0.140591
0.873874	-0.119722
0.875876	-0.0985958
0.877878	-0.0772428
0.87988	-0.0556942
0.881882	-0.0339831
0.883884	-0.0121435
0.885886	0.00978889
0.887888	0.0317772
0.88989	0.0537832
0.891892	0.0757672
0.893894	0.0976881
0.895896	0.119503
0.897898	0.141169
0.8999	0.16264
0.901902	0.18387
0.903904	0.20481
0.905906	0.22541
0.907908	0.245619
0.90991	0.265385
0.911912	0.284653
0.913914	0.303368
0.915916	0.321473
0.917918	0.338908
0.91992	0.355614
0.921922	0.371529
0.923924	0.38659
0.925926	0.400731
0.927928	0.413886
0.92993	0.425988
0.931932	0.436966
0.933934	0.446751
0.935936	0.455269
0.937938	0.462447
0.93994	0.468209
0.941942	0.472477
0.943944	0.475174
0.945946	0.476218
0.947948	0.475529
0.94995	0.473023
0.951952	0.468616
0.953954	0.462222
0.955956	0.453753
0.957958	0.443119
0.95996	0.430232
0.961962	0.414998
0.963964	0.397325
0.965966	0.377119
0.967968	0.354282
0.96997	0.328719
0.971972	0.30033
0.973974	0.269016
0.975976	0.234676
0.977978	0.197207
0.97998	0.156507
0.981982	0.11247
0.983984	0.0649915
0.985986	0.0139642
0.987988	-0.0407195
0.98999	-0.0991683
0.991992	-0.161492
0.993994	-0.2278
0.995996	-0.298205
0.997998	-0.372819
1	-0.451754
